x,y,z
146.605,398.18,71.215
145.89,397.515,78.927
126.356,377.566,111.664
145.244,396.906,84.315
125.084,374.659,112.574
144.408,396.247,59.949
124.309,374.442,113.705
145.112,397.342,65.883
136.776,388.03,98.315
144.893,397.073,76.354
85.537,332.133,-4.243
144.094,396.694,60.865
135.706,387.374,102.511
81.175,327.017,-1.187
144.526,397.462,61.341
144.485,397.353,61.268
123.3,374.221,114.896
145.152,398.506,62.327
143.196,396.342,93.737
133.034,386.008,103.873
123.014,375.011,116.93
146.89,401.331,66.3
81.79,336.765,-10.689
142.968,397.364,88.975
144.782,400.498,67.005
143.042,398.421,94.398
147.558,404.166,69.808
146.092,402.693,65.717
146.414,404.009,67.525
79.726,330.796,-6.194
128.733,385.696,111.353
130.464,388.18,111.184
137.483,397.225,108.175
138.25,398.279,103.914
146.366,407.218,82.366
126.652,385.664,116.455
80.007,333.943,-10.421
136.103,396.462,110.558
146.351,407.657,76.902
80.056,334.364,-9.548
147.623,409.782,73.695
124.677,384.962,116.954
135.368,397.182,111.706
144.477,407.04,85.766
133.721,395.923,113.783
143.907,407.675,86.233
126.241,388.026,115.147
134.783,397.787,111.854
74.445,330.939,-8.398
131.053,395.315,116.513
147.954,414.582,78.974
130.422,395.316,114.245
143.288,409.301,92.203
141.741,407.712,93.706
141.717,408.378,98.131
120.26,384.546,122.054
121.809,386.542,118.483
142.12,409.039,94.434
141.577,408.946,97.069
127.967,394.368,117.667
73.242,334.449,-10.242
73.305,334.904,-9.621
130.016,397.525,115.061
147.812,417.198,82.776
137.624,406.349,103.617
118.033,386.199,125.901
137.09,407.447,103.346
126.451,396.57,121.32
118.123,387.038,125.05
72.239,336.457,-10.875
124.796,394.753,122.517
117.338,386.999,125.608
147.402,420.153,81.503
123.566,393.955,122.801
147.757,421.221,84.507
147.256,420.755,86.142
115.673,386.925,124.082
114.885,386.288,124.345
120.735,393.233,123.296
120.829,393.775,125.036
142.619,417.961,94.697
141.154,416.956,98.896
141.82,418.415,98.807
143.407,420.173,94.287
143.464,420.249,94.461
140.177,417.907,101.909
128.558,405.256,117.54
140.387,418.826,99.04
139.654,418.337,100.156
136.844,415.71,106.305
126.615,404.681,120.115
128.494,406.975,120.152
138.616,418.515,104.18
145.647,426.417,84.602
137.626,418.634,105.117
127.573,407.186,120.348
134.367,415.355,110.372
124.208,404.781,123.926
123.566,406.51,121.256
143.236,428.321,93.278
120.49,403.744,124.581
122.519,405.706,121.956
130.005,414.313,114.605
121.444,405.65,122.827
128.109,414.078,116.681
143.122,431.005,91.588
142.333,430.852,94.164
128.598,416.002,117.467
143.513,432.469,88.091
142.037,430.725,95.366
127.436,414.933,118.44
141.625,430.686,95.885
127.265,414.909,118.582
126.286,413.815,117.983
117.358,404.694,125.643
140.156,430.13,98.989
139.236,429.742,99.141
139.405,429.923,99.07
114.586,402.804,127.708
135.48,427.601,105.866
111.752,401.839,129.22
122.587,413.721,121.586
136.726,429.394,103.398
123.922,416.081,118.137
120.706,413.39,120.777
111.988,404.415,128.513
134.224,428.958,106.386
112.241,404.886,129.488
133.541,428.75,106.949
140.557,437.362,88.362
120.822,415.674,122.921
131.33,428.045,108.731
118.629,415.312,121.617
118.468,415.481,121.854
126.571,425.238,115.477
128.57,427.465,113.182
127.15,426.874,112.74
59.208,228.153,80.721
88.287,214.086,73.475
93.536,223.611,74.422
99.39,230.669,76.648
84.407,214.917,70.741
80.128,212.931,52.795
93.256,227.572,75.777
103.887,240.943,109.452
101.58,238.627,108.635
79.668,214.732,61.049
93.34,230.034,80.069
100.091,238.624,92.411
100.025,239.112,92.347
91.02,230.288,79.386
93.051,233.004,78.885
80.125,218.874,61.659
75.167,213.686,71.054
86.414,227.417,60.558
72.418,212.44,77.582
72.423,213.552,72.261
87.038,234.061,79.372
86.817,233.926,79.264
69.833,216.671,67.012
76.267,224.279,76.685
75.645,223.565,74.908
73.577,226.034,59.735
73.26,232.933,79.724
57.957,235.59,78.125
58.729,237.979,93.674
85.108,214.969,68.203
103.192,245.369,109.005
101.799,247.556,102.614
98.602,245.46,91.408
98.571,246.244,107.88
96.255,244.803,91.306
101.929,251.616,89.026
98.666,252.16,94.339
89.363,242.269,80.533
60.885,244.851,110.249
58.105,244.058,96.608
60.527,248.942,87.645
58.439,250.632,95.441
60.01,242.564,99.149
57.439,243.997,92.5
61.58,245.184,88.347
58.464,243.817,91.675
58.643,247.603,92.383
58.153,243.954,91.853
85.46,229.772,77.359
92.847,231.465,81.509
92.193,230.29,80.462
99.522,230.348,78.622
98.989,249.683,97.404
98.689,239.488,108.725
99.439,239.15,108.06
98.451,233.764,83.49
98.778,246.935,105.308
76.344,222.325,76.01
83.977,214.575,66.899
80.757,211.795,54.196
84.277,218.351,70.798
78.603,213.419,60.439
73.594,231.56,76.629
69.917,217.848,78.935
81.514,213.767,60.526
81.205,214.701,61.215
85.087,222.06,75.519
60.132,238.879,87.294
59.25,239.417,89.299
68.211,225.499,79.229
67.264,231.623,81.946
73.386,228.09,78.475
73.797,231.057,76.179
71.684,213.557,76.363
58.574,238.762,93.138
59.007,239.331,90.026
76.366,220.122,78.438
74.775,213.032,73.787
85.127,220.76,75.046
84.297,216.509,73.259
61.964,242.809,90.639
85.944,218.001,75.66
82.565,213.385,61.331
70.037,217.009,78.963
71.718,213.382,75.929
84.572,216.226,73.796
61.837,232.419,78.631
62.538,241.879,89.75
75.492,225.732,78.562
59.173,239.715,90.793
83.991,222.7,67.964
58.861,226.626,90.35
58.848,226.082,89.052
84.263,225.743,61.264
75.998,224.919,61.139
59.234,238.602,107.262
58.8,247.183,103.223
164.799,79.293,67.285
110.064,185.372,47.233
164.452,81.157,69.387
140.196,148.562,16.422
159.352,79.647,77.92
149.505,71.023,89.324
144.532,67.02,92.127
157.23,81.188,78.203
154.262,77.724,83.518
144.16,67.121,92.35
-10.063,94.986,54.31
168.958,103.379,40.631
155.734,83.81,74.625
149.569,77.59,85.388
153.676,84.208,72.078
169.245,102.083,42.315
151.463,82.25,68.846
152.043,83.249,69.439
152.328,83.673,69.603
145.587,76.793,86.903
164.628,98.251,56.776
50.526,200.125,113.634
141.928,75.782,85.78
166.069,104.509,49.689
111.547,204.27,112.289
-18.203,84.91,69.864
155.97,94.647,49.467
167.507,108.349,35.558
163.086,106.664,49.227
131.211,72.703,93.163
105.383,190.601,47.342
161.894,108.092,48.161
161.599,109.888,46.663
81.319,232.507,89.595
6.722,61.712,97.734
165.064,116.61,30.761
158.174,109.388,45.623
162.348,119.022,38.882
163.012,120.153,37.138
69.525,236.325,90.483
160.252,125.064,34.773
-2.052,64.321,90.699
-17.183,105.576,32.391
3.809,120.816,26.176
147.771,126.534,33.142
148.374,138.057,31.62
150.13,143.335,27.205
149.897,144.065,26.307
139.894,134.251,28.912
145.682,141.257,31.091
146.819,142.783,17.29
52.814,204.993,108.977
140.802,140.77,17.083
144.644,149.89,20.007
138.499,146.844,16.398
142.322,153.786,25.656
139.553,157.143,25.629
84.156,246.681,109.45
136.59,158.736,20.102
136.648,158.48,29.248
132.45,155.098,31.708
128.102,150.35,30.017
161.268,94.858,60.737
133.908,163.043,28.4
43.154,65.798,108.835
121.356,157.026,31.897
40.821,68.382,105.182
37.135,65.475,109.893
128.924,168.617,28.621
35.227,65.5,110.017
33.794,64.625,101.039
126.067,169.55,23.889
119.661,163.989,21.107
125.285,170.66,33.825
32.367,67.898,102.323
124.516,170.989,24.813
115.14,162.028,33.234
30.432,68.387,102.435
30.174,68.256,107.922
115.049,162.188,28.949
23.914,64.81,108.616
121.863,174.911,29.395
118.736,173.547,24.409
-20.796,100.987,39.388
18.664,63.943,107.079
17.721,63.377,106.718
111.332,167.911,39.252
17.735,65.592,95.023
19.634,67.818,106.571
119.102,178.371,34.466
169.098,90.666,52.48
113.791,173.37,42.263
168.862,90.945,49.365
18.402,69.219,105.135
115.976,177.897,28.048
117.2,179.557,38.819
107.665,169.132,38.578
108.716,170.327,30.107
115.738,178.988,41.522
13.016,67.59,104.045
13.247,68.913,103.526
10.242,67.616,90.048
105.529,173.381,45.093
168.608,90.212,49.729
104.626,174.255,33.753
103.699,176.02,33.877
102.054,174.996,45.902
107.246,180.858,30.927
168.652,90.015,50.143
108.658,185.802,49.612
159.581,116.742,25.205
103.694,180.923,58.999
105.13,184.236,54.493
108.631,188.063,46.257
95.19,179.106,56.5
4.434,73.816,92.119
168.185,90.416,48.567
104.489,184.764,34.851
3.588,74.218,90.829
98.948,180.932,64.746
97.941,179.817,54.05
101.242,183.919,67.082
0.17,73.633,93.723
105.343,190.643,52.613
94.103,178.519,58.393
101.258,186.513,37.822
-2.069,72.736,93.301
93.93,179.601,61.339
102.201,189.534,40.981
145.309,68.013,91.856
99.66,187.173,39.373
105.436,194.272,55.093
96.358,184.601,41.677
-2.594,75.347,90.38
84.185,230.272,82.334
98.419,187.448,76.679
94.737,183.899,44.841
100.494,190.147,42.063
109.103,199.729,112.774
112.219,203.741,112.639
-3.201,76.205,88.608
90.465,180.093,56.139
-2.18,77.726,80.641
102.066,193.606,71.343
108.703,200.817,117.627
-4.728,75.953,88.85
109.335,202.196,117.227
110.046,203.296,121.003
90.081,181.238,54.709
104.557,197.514,113.146
110.108,203.808,123.953
110.53,204.506,113.012
109.044,202.726,118.719
104.536,198.087,115.45
97.44,190.266,43.704
110.209,204.393,124.916
109.407,203.459,107.46
110.139,204.577,111.582
97.125,190.18,84.1
114.56,209.897,124.825
111.844,207.517,122.896
108.66,204.183,118.886
95.414,189.71,86.879
105.625,201.784,122.304
116.842,214.27,123.21
113.71,211.042,122.783
95.881,192.128,94.943
112.012,210.299,128.998
97.861,194.629,99.158
95.554,192.48,97.228
107.269,205.579,116.81
92.391,189.446,48.36
97.889,195.194,102.981
100.155,198.022,76.886
98.837,196.863,50.937
114.633,214.47,110.548
99.397,197.732,52.648
-6.069,81.536,71.466
106.677,206.867,118.401
96.638,195.752,49.502
-10.163,78.032,83.934
108.951,209.896,108.994
-8.934,79.647,82.4
101.923,202.587,101.375
-9.104,79.727,82.258
142.378,131.737,30.133
103.952,205.128,122.043
114.229,216.274,106.83
108.931,210.947,109.207
111.501,214.015,104.682
109.97,212.416,130.948
102.361,203.893,101.091
85.166,185.343,70.869
98.804,200.75,72.564
-10.218,80.194,81.357
106.866,209.8,129.694
102.692,205.317,98.378
110.077,213.968,103.659
112.24,216.666,105.184
165.746,111.142,43.486
87.38,189.214,52.449
102.337,205.884,99.142
97.858,200.942,64.242
-9.713,82.225,59.164
85.595,188.315,82.818
115.849,221.657,111.317
110.608,216.045,122.782
116.255,222.614,110.902
81.684,244.037,104.621
81.488,245.26,108.342
95.194,199.849,56.955
81.845,245.768,108.707
81.385,244.111,105.761
-8.81,85.484,69.628
84.979,189.527,85.487
106.615,213.507,107.919
99.944,206.588,102.753
90.304,196.361,113.229
104.468,212.261,102.206
113.716,222.751,107.375
91.103,197.804,117.406
83.443,189.787,67.625
-12.641,83.518,75.812
108.607,218.091,131.744
114.042,224.616,107.879
77.86,184.391,56.548
87.59,195.816,109.004
104.448,214.525,133.929
-14.321,83.613,75.243
83.817,192.577,93.22
-22.303,88.291,55.26
78.875,187.521,59.04
78.852,187.683,52.483
100.993,212.224,133.624
79.944,189.515,57.168
100.672,212.417,132.172
84.798,194.921,58.936
82.171,192.403,78.595
105.308,217.673,136.478
78.043,187.653,59.71
-9.662,91.024,50.172
93.391,205.194,79.553
74.517,184.848,51.873
74.885,185.194,51.643
76.119,186.655,76.636
97.026,209.872,95.382
-15.747,85.033,72.702
95.906,208.905,98.397
67.698,219.928,85.702
115.877,231.369,108.81
102.799,217.026,120.375
67.486,178.037,59.639
84.451,197.134,63.147
-16.081,85.977,71.467
76.036,187.844,53.681
100.025,214.57,128.109
91.204,204.836,76.565
78.132,190.351,81.376
115.232,231.611,116.245
72.548,184.461,51.545
66.053,177.09,59.579
80.762,193.535,76.499
-16.011,86.579,70.827
99.799,214.836,127.638
74.71,187.364,82.286
89.353,203.504,72.127
80.785,194.384,79.437
86.39,200.635,68.035
77.997,191.489,87.578
83.23,197.516,65.462
81.384,195.668,89.001
90.431,205.619,125.321
83.047,197.58,100.286
85.423,200.294,123.065
81.395,195.987,65.469
91.24,207.445,85.088
99.223,216.405,117.126
70.354,184.573,51.553
95.454,212.497,91.729
115.561,235.116,117.412
-10.198,96.346,53.24
66.579,229.399,116.166
97.843,215.963,102.493
80.833,197.267,68.144
118.332,238.647,143.573
117.866,238.301,141.575
64.146,178.982,48.202
74.211,190.376,53.584
62.829,177.845,49.979
-16.508,90.201,65.972
-12.405,94.841,58.354
81.029,198.398,69.668
84.309,202.228,76.05
105.659,173.279,44.97
95.263,214.464,108.82
83.97,201.863,132.332
83.908,202.04,113.487
87.234,188.536,51.219
57.051,172.978,41.339
94.567,214.752,136.144
83.808,202.825,79.096
98.292,218.836,114.67
113.566,235.801,152.468
85.77,205.263,136.629
114.584,237.137,152.769
64.2,181.615,70.741
113.173,235.454,152.616
55.585,171.959,41.297
112.408,234.941,138.876
76.322,194.961,103.994
110.162,232.502,142.905
112.254,234.797,139.118
80.023,199.215,102.163
116.574,239.906,132.678
94.741,215.889,124.264
90.595,211.185,88.751
92.318,213.28,140.152
95.501,216.898,111.696
80.567,200.344,75.9
91.617,212.913,140.3
87.503,208.499,124.071
93.694,215.375,141.148
77.017,196.977,106.039
11.536,69.112,102.672
94.018,215.931,104.71
79.9,200.319,124.346
63.691,182.69,41.472
109.745,233.642,156.709
82.551,203.658,136.655
93.683,216.015,107.967
70.834,190.76,98.283
80.294,201.332,124.879
94.714,217.938,128.455
98.411,222.036,118.86
55.131,174.259,32.292
-8.338,104.171,44.472
95.257,218.796,112.335
-8.141,104.376,43.894
46.775,165.175,35.278
111.262,236.635,125.234
53.874,173.276,31.122
75.312,197.238,62.975
47.497,166.2,26.636
52.535,201.279,108.579
113.537,239.375,119.154
96.382,220.647,115.579
77.137,199.1,119.902
109.968,235.614,121.577
94.875,219.03,130.504
40.342,158.577,27.617
78.094,200.234,107.502
77.163,199.424,110.488
62.303,183.566,72.328
75.975,198.245,65.18
39.355,157.839,23.733
83.14,206.434,85.512
93.219,217.705,127.352
47.579,233.659,134.355
52.956,228.726,142.639
88.764,213.032,88.528
113.853,241.018,125.59
93.081,217.861,89.589
79.618,203.06,79.239
77.791,200.986,110.598
99.879,225.549,146.815
94.948,219.915,93.854
82.338,206.37,139.317
-6.451,66.725,88.611
68.901,191.655,49.465
101.339,227.389,146.856
30.986,150.098,23.863
94.837,220.906,97.209
64.278,187.286,43.492
92.008,217.692,126.306
95.37,221.881,114.393
29.318,148.602,24.173
39.16,159.607,31.971
78.352,203.334,134.195
96.875,223.92,121.099
-17.523,97.233,57.168
106.896,235.144,122.566
104.333,232.14,134.252
88.936,215.741,143.607
98.681,226.301,141.702
102.269,230.261,162.937
73.847,236.074,171.42
-21.114,96.089,54.875
103.375,231.777,133.525
77.339,203.337,80.471
94.484,222.677,91.894
91.596,219.321,132.893
105.52,234.784,120.301
-17.524,98.756,55.411
92.312,220.403,109.769
80.311,207.339,85.518
97.662,226.56,130.823
78.408,208.999,86.27
95.79,224.829,152.238
95.858,224.981,120.315
91.483,220.206,81.96
94.393,223.377,96.993
77.179,205.082,135.81
28.011,150.446,27.535
53.693,188.317,55.336
79.976,208.587,85.992
79.093,207.79,124.743
68.186,195.837,120.677
57.437,184.252,35.706
77.257,206.405,138.222
63.318,190.839,85.807
93.105,223.896,115.303
67.18,195.723,121.299
5.019,127.075,28.936
5.707,127.777,28.588
45.889,172.834,42.24
94.145,226.301,163.006
92.768,224.885,153.965
40.74,167.481,37.291
20.183,144.588,26.922
51.736,179.41,50.14
21.946,147.305,14.175
64.107,193.951,96.106
109.061,243.362,112.26
64.895,195.448,120.331
60.586,190.554,78.539
90.163,223.449,150.886
60.609,190.995,79.029
24.515,150.825,14.11
99.804,220.958,144.011
63.118,194.113,90.703
66.822,209.062,123.594
53.467,184.284,34.641
73.001,206.338,124.553
80.571,246.592,108.655
64.073,196.991,123.219
72.951,206.875,124.322
47.143,221.802,109.987
54.321,186.641,38.888
-17.936,106.914,32.641
62.517,195.773,100.995
19.369,148.6,27.716
-19.527,105.821,35.644
-19.571,106.999,42.725
-12.79,112.869,25.964
26.229,156.244,29.439
91.579,229.204,82.637
92.297,229.745,112.023
70.939,206.032,84.079
80.461,240.831,97.384
62.869,197.583,92.606
59.625,193.59,76.386
69.048,204.26,77.738
81.466,218.232,84.564
12.362,141.79,12.945
89.292,227.186,166.059
90.054,228.248,113.891
42.92,175.935,24.891
52.753,187.113,50.863
59.511,194.57,51.542
40.558,173.552,37.498
41.566,174.936,38.218
89.502,187.176,50.354
94.504,193.118,48.485
99.2,194.672,50.193
12.478,143.667,12.874
61.489,197.456,82.105
59.135,195.069,109.379
84.134,222.805,81.423
59.214,195.098,108.822
77.897,239.943,95.671
77.745,216.098,86.344
93.748,233.906,114.818
60.243,197.128,121.491
-17.815,110.961,32.36
91.823,232.315,111.04
75.937,215.024,134.305
82.486,222.121,87.26
59.345,196.732,63.022
39.787,175.149,25.027
48.036,184.355,40.154
80.399,220.259,84.413
73.275,212.434,86.195
69.117,208.056,88.419
72.108,211.521,141.97
59.615,197.823,104.109
-16.714,113.175,38.788
-6.505,124.631,33.282
63.72,202.293,88.249
44.343,180.955,34.605
38.804,174.879,25.374
9.774,143.148,13.251
73.983,214.303,134.822
35.886,172.23,33.431
78.784,220.087,85.094
-17.269,113.814,33.973
-12.434,119.217,35.92
2.127,135.855,28.294
24.695,160.814,16.05
79.329,221.17,130.516
78.277,220.131,87.047
70.627,211.977,141.693
81.795,224.458,155.748
91.599,235.769,90.659
-4.292,130.045,18.26
72.822,215.366,119.387
25.749,163.225,28.023
23.291,160.327,16.228
85.679,188.101,51.165
73.205,215.805,118.252
72.697,215.346,119.693
82.094,225.74,87.953
68.565,210.938,123.19
76.906,220.064,126.934
25.549,163.658,27.579
64.04,206.112,103.863
83.214,227.705,81.71
54.317,195.99,113.637
90.883,236.459,112.344
75.58,219.357,124.102
89.368,234.816,85.223
58.559,250.577,116.823
58.792,250.626,116.784
67.609,211.182,138.843
73.798,217.893,125.835
58.801,249.299,116.887
18.999,157.834,25.589
64.121,207.671,106.146
54.518,197.271,109.47
88.166,234.584,86.713
-4.817,131.873,26.994
78.518,224.021,86.367
-8.822,127.553,22.982
87.579,234.281,86.489
79.897,226.028,86.209
61.446,205.525,103.722
20.494,160.358,24.77
2.13,140.348,24.925
58.341,202.717,124.118
70.099,215.649,84.797
